13,1,0,0,0,0,1,0,0,0,0,1,0,0.105741,0,0,1,-0.394259,0.5,-0.241653,0.605741,0.5,0.146655,-0.394259,-0.5,-0.241653,0.605741,-0.5,0.146655,
14,1,0,0,0,0,1,0,0,0,0,1,0,0.123663,0,0,1,-0.376337,0.5,-0.241653,0.623663,0.5,0.146655,-0.376337,-0.5,-0.241653,0.623663,-0.5,0.146655,
15,1,0,0,0,0,1,0,0,0,0,1,0,0.142915,0,0,1,-0.357085,0.5,-0.241653,0.642915,0.5,0.146655,-0.357085,-0.5,-0.241653,0.642915,-0.5,0.146655,
16,1,0,0,0,0,1,0,0,0,0,1,0,0.163481,0,0,1,-0.336519,0.5,-0.241653,0.663481,0.5,0.146655,-0.336519,-0.5,-0.241653,0.663481,-0.5,0.146655,
17,1,0,0,0,0,1,0,0,0,0,1,0,0.185345,0,0,1,-0.314655,0.5,-0.241653,0.685345,0.5,0.146655,-0.314655,-0.5,-0.241653,0.685345,-0.5,0.146655,
18,1,0,0,0,0,1,0,0,0,0,1,0,0.208492,0,0,1,-0.291508,0.5,-0.241653,0.708492,0.5,0.146655,-0.291508,-0.5,-0.241653,0.708492,-0.5,0.146655,
19,1,0,0,0,0,1,0,0,0,0,1,0,0.232908,0,0,1,-0.267092,0.5,-0.241653,0.732908,0.5,0.146655,-0.267092,-0.5,-0.241653,0.732908,-0.5,0.146655,
20,1,0,0,0,0,1,0,0,0,0,1,0,0.258575,0,0,1,-0.241425,0.5,-0.241653,0.758575,0.5,0.146655,-0.241425,-0.5,-0.241653,0.758575,-0.5,0.146655,
21,1,0,0,0,0,1,0,0,0,0,1,0,0.285479,0,0,1,-0.214521,0.5,-0.241653,0.785479,0.5,0.146655,-0.214521,-0.5,-0.241653,0.785479,-0.5,0.146655,
22,1,0,0,0,0,1,0,0,0,0,1,0,0.313604,0,0,1,-0.186396,0.5,-0.241653,0.813604,0.5,0.146655,-0.186396,-0.5,-0.241653,0.813604,-0.5,0.146655,
23,1,0,0,0,0,1,0,0,0,0,1,0,0.342936,0,0,1,-0.157064,0.5,-0.241653,0.842936,0.5,0.146655,-0.157064,-0.5,-0.241653,0.842936,-0.5,0.146655,
24,1,0,0,0,0,1,0,0,0,0,1,0,0.373457,0,0,1,-0.126543,0.5,-0.241653,0.873457,0.5,0.146655,-0.126543,-0.5,-0.241653,0.873457,-0.5,0.146655,
25,1,0,0,0,0,1,0,0,0,0,1,0,0.405153,0,0,1,-0.0948465,0.5,-0.241653,0.905153,0.5,0.146655,-0.0948465,-0.5,-0.241653,0.905153,-0.5,0.146655,
26,1,0,0,0,0,1,0,0,0,0,1,0,0.438009,0,0,1,-0.0619907,0.5,-0.241653,0.938009,0.5,0.146655,-0.0619907,-0.5,-0.241653,0.938009,-0.5,0.146655,
27,1,0,0,0,0,1,0,0,0,0,1,0,0.472009,0,0,1,-0.0279909,0.5,-0.241653,0.972009,0.5,0.146655,-0.0279909,-0.5,-0.241653,0.972009,-0.5,0.146655,
28,1,0,0,0,0,1,0,0,0,0,1,0,0.507137,0,0,1,0.00713749,0.5,-0.241653,1.00714,0.5,0.146655,0.00713749,-0.5,-0.241653,1.00714,-0.5,0.146655,
29,1,0,0,0,0,1,0,0,0,0,1,0,0.543379,0,0,1,0.0433789,0.5,-0.241653,1.04338,0.5,0.146655,0.0433789,-0.5,-0.241653,1.04338,-0.5,0.146655,
30,1,0,0,0,0,1,0,0,0,0,1,0,0.580718,0,0,1,0.0807179,0.5,-0.241653,1.08072,0.5,0.146655,0.0807179,-0.5,-0.241653,1.08072,-0.5,0.146655,
31,1,0,0,0,0,1,0,0,0,0,1,0,0.619139,0,0,1,0.119139,0.5,-0.241653,1.11914,0.5,0.146655,0.119139,-0.5,-0.241653,1.11914,-0.5,0.146655,
32,1,0,0,0,0,1,0,0,0,0,1,0,0.658627,0,0,1,0.158627,0.5,-0.241653,1.15863,0.5,0.146655,0.158627,-0.5,-0.241653,1.15863,-0.5,0.146655,
33,1,0,0,0,0,1,0,0,0,0,1,0,0.699166,0,0,1,0.199166,0.5,-0.241653,1.19917,0.5,0.146655,0.199166,-0.5,-0.241653,1.19917,-0.5,0.146655,
34,1,0,0,0,0,1,0,0,0,0,1,0,0.740741,0,0,1,0.240741,0.5,-0.241653,1.24074,0.5,0.146655,0.240741,-0.5,-0.241653,1.24074,-0.5,0.146655,
35,1,0,0,0,0,1,0,0,0,0,1,0,0.783336,0,0,1,0.283336,0.5,-0.241653,1.28334,0.5,0.146655,0.283336,-0.5,-0.241653,1.28334,-0.5,0.146655,
36,1,0,0,0,0,1,0,0,0,0,1,0,0.826936,0,0,1,0.326936,0.5,-0.241653,1.32694,0.5,0.146655,0.326936,-0.5,-0.241653,1.32694,-0.5,0.146655,
37,1,0,0,0,0,1,0,0,0,0,1,0,0.871525,0,0,1,0.371525,0.5,-0.241653,1.37153,0.5,0.146655,0.371525,-0.5,-0.241653,1.37153,-0.5,0.146655,
38,1,0,0,0,0,1,0,0,0,0,1,0,0.917088,0,0,1,0.417088,0.5,-0.241653,1.41709,0.5,0.146655,0.417088,-0.5,-0.241653,1.41709,-0.5,0.146655,
39,1,0,0,0,0,1,0,0,0,0,1,0,0.96361,0,0,1,0.46361,0.5,-0.241653,1.46361,0.5,0.146655,0.46361,-0.5,-0.241653,1.46361,-0.5,0.146655,
40,1,0,0,0,0,1,0,0,0,0,1,0,1.01107,0,0,1,0.511075,0.5,-0.241653,1.51107,0.5,0.146655,0.511075,-0.5,-0.241653,1.51107,-0.5,0.146655,
41,1,0,0,0,0,1,0,0,0,0,1,0,1.05947,0,0,1,0.559467,0.5,-0.241653,1.55947,0.5,0.146655,0.559467,-0.5,-0.241653,1.55947,-0.5,0.146655,
42,1,0,0,0,0,1,0,0,0,0,1,0,1.10877,0,0,1,0.608772,0.5,-0.241653,1.60877,0.5,0.146655,0.608772,-0.5,-0.241653,1.60877,-0.5,0.146655,
43,1,0,0,0,0,1,0,0,0,0,1,0,1.15897,0,0,1,0.658973,0.5,-0.241653,1.65897,0.5,0.146655,0.658973,-0.5,-0.241653,1.65897,-0.5,0.146655,
44,1,0,0,0,0,1,0,0,0,0,1,0,1.21005,0,0,1,0.710055,0.5,-0.241653,1.71005,0.5,0.146655,0.710055,-0.5,-0.241653,1.71005,-0.5,0.146655,
45,1,0,0,0,0,1,0,0,0,0,1,0,1.262,0,0,1,0.762003,0.5,-0.241653,1.762,0.5,0.146655,0.762003,-0.5,-0.241653,1.762,-0.5,0.146655,
46,1,0,0,0,0,1,0,0,0,0,1,0,1.3148,0,0,1,0.814801,0.5,-0.241653,1.8148,0.5,0.146655,0.814801,-0.5,-0.241653,1.8148,-0.5,0.146655,
47,1,0,0,0,0,1,0,0,0,0,1,0,1.36843,0,0,1,0.868434,0.5,-0.241653,1.86843,0.5,0.146655,0.868434,-0.5,-0.241653,1.86843,-0.5,0.146655,
48,1,0,0,0,0,1,0,0,0,0,1,0,1.42289,0,0,1,0.922886,0.5,-0.241653,1.92289,0.5,0.146655,0.922886,-0.5,-0.241653,1.92289,-0.5,0.146655,
49,1,0,0,0,0,1,0,0,0,0,1,0,1.47814,0,0,1,0.978142,0.5,-0.241653,1.97814,0.5,0.146655,0.978142,-0.5,-0.241653,1.97814,-0.5,0.146655,
50,1,0,0,0,0,1,0,0,0,0,1,0,1.53419,0,0,1,1.03419,0.5,-0.241653,2.03419,0.5,0.146655,1.03419,-0.5,-0.241653,2.03419,-0.5,0.146655,
51,1,0,0,0,0,1,0,0,0,0,1,0,1.591,0,0,1,1.091,0.5,-0.241653,2.091,0.5,0.146655,1.091,-0.5,-0.241653,2.091,-0.5,0.146655,
52,1,0,0,0,0,1,0,0,0,0,1,0,1.64858,0,0,1,1.14858,0.5,-0.241653,2.14858,0.5,0.146655,1.14858,-0.5,-0.241653,2.14858,-0.5,0.146655,
53,1,0,0,0,0,1,0,0,0,0,1,0,1.7069,0,0,1,1.2069,0.5,-0.241653,2.2069,0.5,0.146655,1.2069,-0.5,-0.241653,2.2069,-0.5,0.146655,
54,1,0,0,0,0,1,0,0,0,0,1,0,1.76594,0,0,1,1.26594,0.5,-0.241653,2.26594,0.5,0.146655,1.26594,-0.5,-0.241653,2.26594,-0.5,0.146655,
55,1,0,0,0,0,1,0,0,0,0,1,0,1.82569,0,0,1,1.32569,0.5,-0.241653,2.3257,0.5,0.146655,1.32569,-0.5,-0.241653,2.3257,-0.5,0.146655,
56,1,0,0,0,0,1,0,0,0,0,1,0,1.88615,0,0,1,1.38615,0.5,-0.241653,2.38615,0.5,0.146655,1.38615,-0.5,-0.241653,2.38615,-0.5,0.146655,
57,1,0,0,0,0,1,0,0,0,0,1,0,1.94728,0,0,1,1.44728,0.5,-0.241653,2.44728,0.5,0.146655,1.44728,-0.5,-0.241653,2.44728,-0.5,0.146655,
58,1,0,0,0,0,1,0,0,0,0,1,0,2.00907,0,0,1,1.50907,0.5,-0.241653,2.50907,0.5,0.146655,1.50907,-0.5,-0.241653,2.50907,-0.5,0.146655,
59,1,0,0,0,0,1,0,0,0,0,1,0,2.07152,0,0,1,1.57152,0.5,-0.241653,2.57152,0.5,0.146655,1.57152,-0.5,-0.241653,2.57152,-0.5,0.146655,
60,1,0,0,0,0,1,0,0,0,0,1,0,2.13459,0,0,1,1.63459,0.5,-0.241653,2.63459,0.5,0.146655,1.63459,-0.5,-0.241653,2.63459,-0.5,0.146655,
61,1,0,0,0,0,1,0,0,0,0,1,0,2.19829,0,0,1,1.69829,0.5,-0.241653,2.69829,0.5,0.146655,1.69829,-0.5,-0.241653,2.69829,-0.5,0.146655,
62,1,0,0,0,0,1,0,0,0,0,1,0,2.26259,0,0,1,1.76259,0.5,-0.241653,2.76259,0.5,0.146655,1.76259,-0.5,-0.241653,2.76259,-0.5,0.146655,
63,1,0,0,0,0,1,0,0,0,0,1,0,2.32748,0,0,1,1.82748,0.5,-0.241653,2.82748,0.5,0.146655,1.82748,-0.5,-0.241653,2.82748,-0.5,0.146655,
64,1,0,0,0,0,1,0,0,0,0,1,0,2.39294,0,0,1,1.89294,0.5,-0.241653,2.89294,0.5,0.146655,1.89294,-0.5,-0.241653,2.89294,-0.5,0.146655,
65,1,0,0,0,0,1,0,0,0,0,1,0,2.45895,0,0,1,1.95895,0.5,-0.241653,2.95895,0.5,0.146655,1.95895,-0.5,-0.241653,2.95895,-0.5,0.146655,
66,1,0,0,0,0,1,0,0,0,0,1,0,2.52551,0,0,1,2.02551,0.5,-0.241653,3.02551,0.5,0.146655,2.02551,-0.5,-0.241653,3.02551,-0.5,0.146655,
67,1,0,0,0,0,1,0,0,0,0,1,0,2.59259,0,0,1,2.09259,0.5,-0.241653,3.09259,0.5,0.146655,2.09259,-0.5,-0.241653,3.09259,-0.5,0.146655,
68,1,0,0,0,0,1,0,0,0,0,1,0,2.66019,0,0,1,2.16019,0.5,-0.241653,3.16019,0.5,0.146655,2.16019,-0.5,-0.241653,3.16019,-0.5,0.146655,
69,1,0,0,0,0,1,0,0,0,0,1,0,2.72827,0,0,1,2.22827,0.5,-0.241653,3.22827,0.5,0.146655,2.22827,-0.5,-0.241653,3.22827,-0.5,0.146655,
70,1,0,0,0,0,1,0,0,0,0,1,0,2.79684,0,0,1,2.29684,0.5,-0.241653,3.29684,0.5,0.146655,2.29684,-0.5,-0.241653,3.29684,-0.5,0.146655,
71,1,0,0,0,0,1,0,0,0,0,1,0,2.86587,0,0,1,2.36587,0.5,-0.241653,3.36587,0.5,0.146655,2.36587,-0.5,-0.241653,3.36587,-0.5,0.146655,
72,1,0,0,0,0,1,0,0,0,0,1,0,2.93535,0,0,1,2.43535,0.5,-0.241653,3.43535,0.5,0.146655,2.43535,-0.5,-0.241653,3.43535,-0.5,0.146655,
73,1,0,0,0,0,1,0,0,0,0,1,0,3.00526,0,0,1,2.50526,0.5,-0.241653,3.50526,0.5,0.146655,2.50526,-0.5,-0.241653,3.50526,-0.5,0.146655,
74,1,0,0,0,0,1,0,0,0,0,1,0,3.07559,0,0,1,2.57559,0.5,-0.241653,3.57559,0.5,0.146655,2.57559,-0.5,-0.241653,3.57559,-0.5,0.146655,
75,1,0,0,0,0,1,0,0,0,0,1,0,3.14632,0,0,1,2.64632,0.5,-0.241653,3.64632,0.5,0.146655,2.64632,-0.5,-0.241653,3.64632,-0.5,0.146655,
76,1,0,0,0,0,1,0,0,0,0,1,0,3.21744,0,0,1,2.71744,0.5,-0.241653,3.71744,0.5,0.146655,2.71744,-0.5,-0.241653,3.71744,-0.5,0.146655,
77,1,0,0,0,0,1,0,0,0,0,1,0,3.28892,0,0,1,2.78892,0.5,-0.241653,3.78892,0.5,0.146655,2.78892,-0.5,-0.241653,3.78892,-0.5,0.146655,
78,1,0,0,0,0,1,0,0,0,0,1,0,3.36077,0,0,1,2.86077,0.5,-0.241653,3.86077,0.5,0.146655,2.86077,-0.5,-0.241653,3.86077,-0.5,0.146655,
79,1,0,0,0,0,1,0,0,0,0,1,0,3.43295,0,0,1,2.93295,0.5,-0.241653,3.93295,0.5,0.146655,2.93295,-0.5,-0.241653,3.93295,-0.5,0.146655,
80,1,0,0,0,0,1,0,0,0,0,1,0,3.50546,0,0,1,3.00546,0.5,-0.241653,4.00546,0.5,0.146655,3.00546,-0.5,-0.241653,4.00546,-0.5,0.146655,
81,1,0,0,0,0,1,0,0,0,0,1,0,3.57828,0,0,1,3.07828,0.5,-0.241653,4.07828,0.5,0.146655,3.07828,-0.5,-0.241653,4.07828,-0.5,0.146655,
82,1,0,0,0,0,1,0,0,0,0,1,0,3.65139,0,0,1,3.15139,0.5,-0.241653,4.15139,0.5,0.146655,3.15139,-0.5,-0.241653,4.15139,-0.5,0.146655,
83,1,0,0,0,0,1,0,0,0,0,1,0,3.72478,0,0,1,3.22478,0.5,-0.241653,4.22478,0.5,0.146655,3.22478,-0.5,-0.241653,4.22478,-0.5,0.146655,
84,1,0,0,0,0,1,0,0,0,0,1,0,3.79843,0,0,1,3.29843,0.5,-0.241653,4.29843,0.5,0.146655,3.29843,-0.5,-0.241653,4.29843,-0.5,0.146655,
85,1,0,0,0,0,1,0,0,0,0,1,0,3.87233,0,0,1,3.37233,0.5,-0.241653,4.37233,0.5,0.146655,3.37233,-0.5,-0.241653,4.37233,-0.5,0.146655,
86,1,0,0,0,0,1,0,0,0,0,1,0,3.94646,0,0,1,3.44646,0.5,-0.241653,4.44646,0.5,0.146655,3.44646,-0.5,-0.241653,4.44646,-0.5,0.146655,
87,1,0,0,0,0,1,0,0,0,0,1,0,4.02081,0,0,1,3.52081,0.5,-0.241653,4.52081,0.5,0.146655,3.52081,-0.5,-0.241653,4.52081,-0.5,0.146655,
88,1,0,0,0,0,1,0,0,0,0,1,0,4.09536,0,0,1,3.59536,0.5,-0.241653,4.59536,0.5,0.146655,3.59536,-0.5,-0.241653,4.59536,-0.5,0.146655,
89,1,0,0,0,0,1,0,0,0,0,1,0,4.1701,0,0,1,3.6701,0.5,-0.241653,4.6701,0.5,0.146655,3.6701,-0.5,-0.241653,4.6701,-0.5,0.146655,
90,1,0,0,0,0,1,0,0,0,0,1,0,4.245,0,0,1,3.745,0.5,-0.241653,4.745,0.5,0.146655,3.745,-0.5,-0.241653,4.745,-0.5,0.146655,
91,1,0,0,0,0,1,0,0,0,0,1,0,4.32006,0,0,1,3.82006,0.5,-0.241653,4.82006,0.5,0.146655,3.82006,-0.5,-0.241653,4.82006,-0.5,0.146655,
92,1,0,0,0,0,1,0,0,0,0,1,0,4.39526,0,0,1,3.89526,0.5,-0.241653,4.89526,0.5,0.146655,3.89526,-0.5,-0.241653,4.89526,-0.5,0.146655,
93,1,0,0,0,0,1,0,0,0,0,1,0,4.47058,0,0,1,3.97058,0.5,-0.241653,4.97058,0.5,0.146655,3.97058,-0.5,-0.241653,4.97058,-0.5,0.146655,
94,1,0,0,0,0,1,0,0,0,0,1,0,4.54601,0,0,1,4.04601,0.5,-0.241653,5.04601,0.5,0.146655,4.04601,-0.5,-0.241653,5.04601,-0.5,0.146655,
95,1,0,0,0,0,1,0,0,0,0,1,0,4.62153,0,0,1,4.12153,0.5,-0.241653,5.12153,0.5,0.146655,4.12153,-0.5,-0.241653,5.12153,-0.5,0.146655,
96,1,0,0,0,0,1,0,0,0,0,1,0,4.69713,0,0,1,4.19713,0.5,-0.241653,5.19713,0.5,0.146655,4.19713,-0.5,-0.241653,5.19713,-0.5,0.146655,
97,1,0,0,0,0,1,0,0,0,0,1,0,4.7728,0,0,1,4.2728,0.5,-0.241653,5.2728,0.5,0.146655,4.2728,-0.5,-0.241653,5.2728,-0.5,0.146655,
98,1,0,0,0,0,1,0,0,0,0,1,0,4.84851,0,0,1,4.34851,0.5,-0.241653,5.34851,0.5,0.146655,4.34851,-0.5,-0.241653,5.34851,-0.5,0.146655,
99,1,0,0,0,0,1,0,0,0,0,1,0,4.92425,0,0,1,4.42424,0.5,-0.241653,5.42424,0.5,0.146655,4.42424,-0.5,-0.241653,5.42424,-0.5,0.146655,
100,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,4.5,0.5,-0.241653,5.5,0.5,0.146655,4.5,-0.5,-0.241653,5.5,-0.5,0.146655,
101,1,0,0,0,0,1,0,0,0,0,1,0,5.07575,0,0,1,4.57576,0.5,-0.241653,5.57576,0.5,0.146655,4.57576,-0.5,-0.241653,5.57576,-0.5,0.146655,
102,1,0,0,0,0,1,0,0,0,0,1,0,5.15149,0,0,1,4.65149,0.5,-0.241653,5.65149,0.5,0.146655,4.65149,-0.5,-0.241653,5.65149,-0.5,0.146655,
103,1,0,0,0,0,1,0,0,0,0,1,0,5.2272,0,0,1,4.7272,0.5,-0.241653,5.7272,0.5,0.146655,4.7272,-0.5,-0.241653,5.7272,-0.5,0.146655,
104,1,0,0,0,0,1,0,0,0,0,1,0,5.30287,0,0,1,4.80287,0.5,-0.241653,5.80287,0.5,0.146655,4.80287,-0.5,-0.241653,5.80287,-0.5,0.146655,
105,1,0,0,0,0,1,0,0,0,0,1,0,5.37847,0,0,1,4.87847,0.5,-0.241653,5.87847,0.5,0.146655,4.87847,-0.5,-0.241653,5.87847,-0.5,0.146655,
106,1,0,0,0,0,1,0,0,0,0,1,0,5.45399,0,0,1,4.95399,0.5,-0.241653,5.95399,0.5,0.146655,4.95399,-0.5,-0.241653,5.95399,-0.5,0.146655,
107,1,0,0,0,0,1,0,0,0,0,1,0,5.52942,0,0,1,5.02942,0.5,-0.241653,6.02942,0.5,0.146655,5.02942,-0.5,-0.241653,6.02942,-0.5,0.146655,
108,1,0,0,0,0,1,0,0,0,0,1,0,5.60474,0,0,1,5.10474,0.5,-0.241653,6.10474,0.5,0.146655,5.10474,-0.5,-0.241653,6.10474,-0.5,0.146655,
109,1,0,0,0,0,1,0,0,0,0,1,0,5.67994,0,0,1,5.17994,0.5,-0.241653,6.17994,0.5,0.146655,5.17994,-0.5,-0.241653,6.17994,-0.5,0.146655,
110,1,0,0,0,0,1,0,0,0,0,1,0,5.755,0,0,1,5.255,0.5,-0.241653,6.255,0.5,0.146655,5.255,-0.5,-0.241653,6.255,-0.5,0.146655,
111,1,0,0,0,0,1,0,0,0,0,1,0,5.8299,0,0,1,5.3299,0.5,-0.241653,6.3299,0.5,0.146655,5.3299,-0.5,-0.241653,6.3299,-0.5,0.146655,
112,1,0,0,0,0,1,0,0,0,0,1,0,5.90464,0,0,1,5.40464,0.5,-0.241653,6.40464,0.5,0.146655,5.40464,-0.5,-0.241653,6.40464,-0.5,0.146655,
113,1,0,0,0,0,1,0,0,0,0,1,0,5.97919,0,0,1,5.47919,0.5,-0.241653,6.47919,0.5,0.146655,5.47919,-0.5,-0.241653,6.47919,-0.5,0.146655,
114,1,0,0,0,0,1,0,0,0,0,1,0,6.05354,0,0,1,5.55354,0.5,-0.241653,6.55354,0.5,0.146655,5.55354,-0.5,-0.241653,6.55354,-0.5,0.146655,
115,1,0,0,0,0,1,0,0,0,0,1,0,6.12767,0,0,1,5.62767,0.5,-0.241653,6.62767,0.5,0.146655,5.62767,-0.5,-0.241653,6.62767,-0.5,0.146655,
116,1,0,0,0,0,1,0,0,0,0,1,0,6.20157,0,0,1,5.70157,0.5,-0.241653,6.70157,0.5,0.146655,5.70157,-0.5,-0.241653,6.70157,-0.5,0.146655,
117,1,0,0,0,0,1,0,0,0,0,1,0,6.27522,0,0,1,5.77522,0.5,-0.241653,6.77522,0.5,0.146655,5.77522,-0.5,-0.241653,6.77522,-0.5,0.146655,
118,1,0,0,0,0,1,0,0,0,0,1,0,6.34861,0,0,1,5.84861,0.5,-0.241653,6.84861,0.5,0.146655,5.84861,-0.5,-0.241653,6.84861,-0.5,0.146655,
119,1,0,0,0,0,1,0,0,0,0,1,0,6.42172,0,0,1,5.92172,0.5,-0.241653,6.92172,0.5,0.146655,5.92172,-0.5,-0.241653,6.92172,-0.5,0.146655,
120,1,0,0,0,0,1,0,0,0,0,1,0,6.49454,0,0,1,5.99454,0.5,-0.241653,6.99454,0.5,0.146655,5.99454,-0.5,-0.241653,6.99454,-0.5,0.146655,
121,1,0,0,0,0,1,0,0,0,0,1,0,6.56705,0,0,1,6.06705,0.5,-0.241653,7.06705,0.5,0.146655,6.06705,-0.5,-0.241653,7.06705,-0.5,0.146655,
122,1,0,0,0,0,1,0,0,0,0,1,0,6.63923,0,0,1,6.13923,0.5,-0.241653,7.13923,0.5,0.146655,6.13923,-0.5,-0.241653,7.13923,-0.5,0.146655,
123,1,0,0,0,0,1,0,0,0,0,1,0,6.71108,0,0,1,6.21108,0.5,-0.241653,7.21108,0.5,0.146655,6.21108,-0.5,-0.241653,7.21108,-0.5,0.146655,
124,1,0,0,0,0,1,0,0,0,0,1,0,6.78256,0,0,1,6.28256,0.5,-0.241653,7.28256,0.5,0.146655,6.28256,-0.5,-0.241653,7.28256,-0.5,0.146655,
125,1,0,0,0,0,1,0,0,0,0,1,0,6.85368,0,0,1,6.35368,0.5,-0.241653,7.35368,0.5,0.146655,6.35368,-0.5,-0.241653,7.35368,-0.5,0.146655,
126,1,0,0,0,0,1,0,0,0,0,1,0,6.92441,0,0,1,6.42441,0.5,-0.241653,7.42441,0.5,0.146655,6.42441,-0.5,-0.241653,7.42441,-0.5,0.146655,
127,1,0,0,0,0,1,0,0,0,0,1,0,6.99474,0,0,1,6.49474,0.5,-0.241653,7.49474,0.5,0.146655,6.49474,-0.5,-0.241653,7.49474,-0.5,0.146655,
128,1,0,0,0,0,1,0,0,0,0,1,0,7.06465,0,0,1,6.56465,0.5,-0.241653,7.56465,0.5,0.146655,6.56465,-0.5,-0.241653,7.56465,-0.5,0.146655,
129,1,0,0,0,0,1,0,0,0,0,1,0,7.13413,0,0,1,6.63413,0.5,-0.241653,7.63413,0.5,0.146655,6.63413,-0.5,-0.241653,7.63413,-0.5,0.146655,
130,1,0,0,0,0,1,0,0,0,0,1,0,7.20316,0,0,1,6.70316,0.5,-0.241653,7.70316,0.5,0.146655,6.70316,-0.5,-0.241653,7.70316,-0.5,0.146655,
131,1,0,0,0,0,1,0,0,0,0,1,0,7.27173,0,0,1,6.77173,0.5,-0.241653,7.77173,0.5,0.146655,6.77173,-0.5,-0.241653,7.77173,-0.5,0.146655,
132,1,0,0,0,0,1,0,0,0,0,1,0,7.33981,0,0,1,6.83981,0.5,-0.241653,7.83981,0.5,0.146655,6.83981,-0.5,-0.241653,7.83981,-0.5,0.146655,
133,1,0,0,0,0,1,0,0,0,0,1,0,7.40741,0,0,1,6.90741,0.5,-0.241653,7.90741,0.5,0.146655,6.90741,-0.5,-0.241653,7.90741,-0.5,0.146655,
134,1,0,0,0,0,1,0,0,0,0,1,0,7.47449,0,0,1,6.97449,0.5,-0.241653,7.97449,0.5,0.146655,6.97449,-0.5,-0.241653,7.97449,-0.5,0.146655,
135,1,0,0,0,0,1,0,0,0,0,1,0,7.54105,0,0,1,7.04105,0.5,-0.241653,8.04105,0.5,0.146655,7.04105,-0.5,-0.241653,8.04105,-0.5,0.146655,
136,1,0,0,0,0,1,0,0,0,0,1,0,7.60706,0,0,1,7.10706,0.5,-0.241653,8.10706,0.5,0.146655,7.10706,-0.5,-0.241653,8.10706,-0.5,0.146655,
137,1,0,0,0,0,1,0,0,0,0,1,0,7.67252,0,0,1,7.17252,0.5,-0.241653,8.17252,0.5,0.146655,7.17252,-0.5,-0.241653,8.17252,-0.5,0.146655,
138,1,0,0,0,0,1,0,0,0,0,1,0,7.73741,0,0,1,7.23741,0.5,-0.241653,8.23741,0.5,0.146655,7.23741,-0.5,-0.241653,8.23741,-0.5,0.146655,
139,1,0,0,0,0,1,0,0,0,0,1,0,7.80171,0,0,1,7.30171,0.5,-0.241653,8.30171,0.5,0.146655,7.30171,-0.5,-0.241653,8.30171,-0.5,0.146655,
140,1,0,0,0,0,1,0,0,0,0,1,0,7.86541,0,0,1,7.36541,0.5,-0.241653,8.36541,0.5,0.146655,7.36541,-0.5,-0.241653,8.36541,-0.5,0.146655,
141,1,0,0,0,0,1,0,0,0,0,1,0,7.92848,0,0,1,7.42848,0.5,-0.241653,8.42848,0.5,0.146655,7.42848,-0.5,-0.241653,8.42848,-0.5,0.146655,
142,1,0,0,0,0,1,0,0,0,0,1,0,7.99093,0,0,1,7.49093,0.5,-0.241653,8.49093,0.5,0.146655,7.49093,-0.5,-0.241653,8.49093,-0.5,0.146655,
